policy_id,user_id,policy_type,policy_status,issue_date,expiry_date,premium_amount,coverage_amount,Markdown Formatt
POL3466,USR1155,Pet,Expired,15-08-2018 00:00,10-04-2025 00:00,15705.25,1336329.97,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3468,USR1156,Home,Expired,21-09-2017 00:00,23-04-2027 00:00,18219.9,36040.45,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3469,USR1156,Home,Cancelled,11-03-2020 00:00,16-01-2026 00:00,46787.42,1969772.88,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3471,USR1157,Pet,Active,17-12-2021 00:00,15-11-2026 00:00,24086.66,585613.89,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3472,USR1157,Health,Cancelled,10-07-2023 00:00,28-12-2025 00:00,29550.93,602057.24,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3473,USR1157,Car,Cancelled,13-05-2024 00:00,21-12-2025 00:00,24356.28,1869190.01,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3474,USR1158,Pet,Expired,07-10-2022 00:00,01-06-2025 00:00,1644.5,1470871.44,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3475,USR1158,Car,Pending,16-07-2015 00:00,25-12-2025 00:00,49750.28,1797159.9,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3476,USR1158,Health,Active,26-12-2020 00:00,19-09-2024 00:00,45727.29,10088.14,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3477,USR1159,Travel,Pending,31-05-2016 00:00,15-10-2026 00:00,5001.04,1806747.82,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3480,USR1160,Health,Cancelled,04-06-2022 00:00,13-03-2027 00:00,5252.31,1187465.53,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3481,USR1160,Pet,Under Review,13-03-2018 00:00,30-09-2026 00:00,19582.73,700746.14,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3482,USR1160,Business,Under Review,12-07-2018 00:00,29-01-2025 00:00,1282.51,243895.17,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3483,USR1161,Travel,Pending,30-04-2024 00:00,06-09-2024 00:00,9052.44,1121678.92,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3484,USR1161,Health,Cancelled,19-03-2024 00:00,24-10-2026 00:00,16102.82,1685147,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3485,USR1161,Health,Cancelled,19-02-2023 00:00,16-06-2026 00:00,29822.06,102115.24,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3486,USR1162,Life,Expired,14-05-2020 00:00,17-05-2027 00:00,46320.48,418568.59,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3489,USR1163,Business,Under Review,12-08-2017 00:00,11-09-2025 00:00,34248.92,1751881.84,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3490,USR1163,Home,Cancelled,10-04-2016 00:00,12-05-2026 00:00,44589.58,1393054.68,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3492,USR1164,Travel,Pending,20-01-2019 00:00,04-10-2026 00:00,6765.33,1982582.19,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3493,USR1164,Health,Expired,24-06-2018 00:00,14-10-2025 00:00,28263.79,1228606.12,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3495,USR1165,Business,Under Review,21-03-2022 00:00,15-11-2025 00:00,9499,1111543.2,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3496,USR1165,Pet,Active,29-01-2018 00:00,29-12-2025 00:00,23982.32,1963772.96,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3497,USR1165,Business,Active,21-09-2023 00:00,16-05-2026 00:00,27060.84,595224.96,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3498,USR1166,Life,Under Review,26-11-2019 00:00,05-02-2025 00:00,43261.27,1158341.84,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3499,USR1166,Home,Expired,31-03-2023 00:00,08-11-2026 00:00,42242.16,1455620.22,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3501,USR1167,Business,Active,05-03-2024 00:00,18-04-2026 00:00,28138.85,777624.04,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3502,USR1167,Life,Cancelled,21-01-2017 00:00,21-10-2024 00:00,9565.48,118365.46,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3504,USR1168,Life,Active,25-05-2020 00:00,11-07-2024 00:00,17663.78,757161.12,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3505,USR1168,Life,Cancelled,18-02-2023 00:00,24-02-2026 00:00,28533.06,451570.37,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3507,USR1169,Pet,Under Review,15-03-2020 00:00,06-02-2027 00:00,42026.64,1663360.5,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3508,USR1169,Business,Active,21-03-2018 00:00,11-05-2027 00:00,49067.93,1877000.45,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3509,USR1169,Travel,Active,24-04-2017 00:00,06-04-2027 00:00,1401.79,1455233.78,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3510,USR1170,Travel,Expired,12-01-2024 00:00,12-06-2025 00:00,45151.91,311800.63,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3513,USR1171,Car,Active,19-07-2019 00:00,30-03-2027 00:00,27066.93,435474.72,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3514,USR1171,Life,Active,16-08-2016 00:00,31-07-2024 00:00,6370.36,162404.41,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3516,USR1172,Travel,Under Review,14-04-2018 00:00,23-10-2026 00:00,607.63,507954.15,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3517,USR1172,Pet,Expired,01-11-2019 00:00,10-10-2025 00:00,30524.83,643290.8,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3518,USR1172,Pet,Expired,03-03-2020 00:00,11-05-2026 00:00,23444.1,585576.36,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3519,USR1173,Life,Pending,24-08-2023 00:00,09-12-2025 00:00,13295.9,70627.95,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3522,USR1174,Pet,Active,04-10-2017 00:00,18-01-2025 00:00,39904.56,1762046.61,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3523,USR1174,Pet,Under Review,23-02-2022 00:00,22-11-2026 00:00,41880.34,1154649.2,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3524,USR1174,Life,Expired,24-02-2016 00:00,17-09-2026 00:00,43639.37,1928551,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3525,USR1175,Health,Active,12-06-2019 00:00,09-12-2026 00:00,37766.7,121395.38,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3526,USR1175,Business,Active,07-03-2024 00:00,31-10-2024 00:00,28847.23,1317251.88,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3528,USR1176,Travel,Under Review,02-02-2020 00:00,24-10-2025 00:00,34808.3,1505193.35,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3529,USR1176,Home,Pending,08-08-2022 00:00,13-10-2026 00:00,25100.98,751218.02,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3530,USR1176,Pet,Pending,05-05-2019 00:00,04-04-2026 00:00,12849.32,1544994.61,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3531,USR1177,Life,Under Review,23-04-2016 00:00,09-06-2026 00:00,26032.59,1775495.94,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3532,USR1177,Business,Active,27-04-2020 00:00,25-08-2025 00:00,34037.76,145179.55,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3534,USR1178,Travel,Cancelled,14-03-2021 00:00,31-05-2027 00:00,17981.21,1779565.94,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3537,USR1179,Car,Expired,23-04-2022 00:00,30-05-2027 00:00,47106.55,259962.39,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3540,USR1180,Health,Under Review,01-09-2015 00:00,08-04-2027 00:00,33762.05,925706.81,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3541,USR1180,Health,Under Review,25-02-2017 00:00,17-03-2026 00:00,2548.79,1555461.92,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3543,USR1181,Travel,Pending,30-05-2022 00:00,22-12-2024 00:00,31452.89,441466.18,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3546,USR1182,Pet,Active,26-02-2016 00:00,15-06-2026 00:00,32996.18,578198.18,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3547,USR1182,Life,Under Review,09-11-2023 00:00,28-08-2026 00:00,34225.88,1000420.92,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3548,USR1182,Health,Expired,09-02-2017 00:00,21-05-2025 00:00,34224.17,734471.26,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3549,USR1183,Pet,Under Review,29-07-2020 00:00,24-05-2027 00:00,37677.35,325784.56,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3552,USR1184,Pet,Expired,20-10-2021 00:00,22-04-2025 00:00,29929.04,271079.09,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3553,USR1184,Business,Expired,04-09-2022 00:00,29-08-2026 00:00,26512.5,1092927.12,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3554,USR1184,Pet,Expired,17-08-2021 00:00,17-01-2027 00:00,1504.69,1934967.12,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3555,USR1185,Business,Active,30-10-2016 00:00,08-05-2026 00:00,38050.33,1484244.47,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3558,USR1186,Home,Under Review,06-07-2018 00:00,11-11-2026 00:00,5528.52,1896663.44,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3559,USR1186,Pet,Expired,27-07-2020 00:00,15-07-2024 00:00,36378.86,1574390.09,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3561,USR1187,Home,Active,22-08-2016 00:00,17-07-2024 00:00,3784.02,1518200.57,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3564,USR1188,Life,Expired,02-08-2020 00:00,23-01-2027 00:00,7151.6,962973.6,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3565,USR1188,Travel,Expired,09-06-2021 00:00,27-12-2025 00:00,29646.45,107986.37,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3566,USR1188,Business,Cancelled,25-01-2016 00:00,17-03-2027 00:00,28102.67,90376.66,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3567,USR1189,Life,Expired,30-11-2022 00:00,15-02-2027 00:00,10738.12,1081023.05,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3570,USR1190,Health,Pending,19-08-2022 00:00,20-04-2025 00:00,11007.14,77807.94,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3571,USR1190,Travel,Under Review,27-09-2015 00:00,24-08-2024 00:00,13932.98,1038920.15,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3572,USR1190,Travel,Under Review,22-05-2018 00:00,17-12-2025 00:00,3715.52,249321.55,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3573,USR1191,Life,Cancelled,31-01-2017 00:00,02-03-2027 00:00,45074.43,467931.54,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3574,USR1191,Business,Cancelled,05-07-2018 00:00,26-10-2026 00:00,10467.51,754157.53,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3576,USR1192,Health,Expired,15-05-2017 00:00,27-01-2025 00:00,12811.79,761955.73,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3579,USR1193,Pet,Cancelled,28-04-2023 00:00,21-07-2025 00:00,34671.79,789234.8,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3582,USR1194,Travel,Under Review,14-01-2017 00:00,07-09-2024 00:00,32711.4,1570951.07,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3585,USR1195,Car,Expired,25-07-2020 00:00,03-11-2026 00:00,40062.47,1519859.19,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3586,USR1195,Business,Under Review,31-08-2018 00:00,02-04-2027 00:00,34999.91,1942760.77,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3587,USR1195,Travel,Active,05-06-2020 00:00,10-03-2025 00:00,39518.43,190811.66,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3588,USR1196,Pet,Pending,17-12-2018 00:00,27-02-2027 00:00,47132.33,1404445.65,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3589,USR1196,Car,Cancelled,06-07-2016 00:00,23-11-2025 00:00,28668.64,524185.28,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3590,USR1196,Travel,Cancelled,27-10-2020 00:00,06-04-2025 00:00,2079.01,294096.92,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3591,USR1197,Life,Under Review,07-01-2017 00:00,14-03-2026 00:00,22809.98,272548.41,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3592,USR1197,Life,Expired,27-01-2021 00:00,21-09-2026 00:00,28960.4,1140042.47,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
